tradeTime,PRICE,Contract,Code,VOLUME,OPEN,HIGH,LOW
01/05/2018,1.4208,20200900,B6U20,0,0,0,0
02/05/2018,1.4186,20200900,B6U20,0,0,0,0
03/05/2018,1.4158,20200900,B6U20,0,0,0,0
04/05/2018,1.4131,20200900,B6U20,0,0,0,0
07/05/2018,1.4151,20200900,B6U20,0,0,0,0
08/05/2018,1.4119,20200900,B6U20,0,0,0,0
09/05/2018,1.4133,20200900,B6U20,0,0,0,0
10/05/2018,1.4105,20200900,B6U20,0,0,0,0
11/05/2018,1.4125,20200900,B6U20,0,0,0,0
14/05/2018,1.4137,20200900,B6U20,0,0,0,0
15/05/2018,1.4095,20200900,B6U20,0,0,0,0
16/05/2018,1.408,20200900,B6U20,0,0,0,0
17/05/2018,1.4087,20200900,B6U20,0,0,0,0
18/05/2018,1.406,20200900,B6U20,0,0,0,0
21/05/2018,1.3997,20200900,B6U20,0,0,0,0
22/05/2018,1.4005,20200900,B6U20,0,0,0,0
23/05/2018,1.3927,20200900,B6U20,0,0,0,0
24/05/2018,1.3953,20200900,B6U20,0,0,0,0
25/05/2018,1.3886,20200900,B6U20,0,0,0,0
29/05/2018,1.3807,20200900,B6U20,0,0,0,0
30/05/2018,1.3834,20200900,B6U20,0,0,0,0
31/05/2018,1.3848,20200900,B6U20,0,0,0,0
01/06/2018,1.3911,20200900,B6U20,0,0,0,0
04/06/2018,1.3885,20200900,B6U20,0,0,0,0
05/06/2018,1.3959,20200900,B6U20,0,0,0,0
06/06/2018,1.3974,20200900,B6U20,0,0,0,0
07/06/2018,1.3975,20200900,B6U20,0,0,0,0
08/06/2018,1.3968,20200900,B6U20,0,0,0,0
11/06/2018,1.3946,20200900,B6U20,0,0,0,0
12/06/2018,1.3937,20200900,B6U20,0,0,0,0
13/06/2018,1.3921,20200900,B6U20,0,0,0,0
14/06/2018,1.3844,20200900,B6U20,0,0,0,0
15/06/2018,1.3841,20200900,B6U20,0,0,0,0
18/06/2018,1.38,20200900,B6U20,0,0,0,0
19/06/2018,1.3723,20200900,B6U20,0,0,0,0
20/06/2018,1.3734,20200900,B6U20,0,0,0,0
21/06/2018,1.3796,20200900,B6U20,0,0,0,0
22/06/2018,1.3795,20200900,B6U20,0,0,0,0
25/06/2018,1.3812,20200900,B6U20,0,0,0,0
26/06/2018,1.3758,20200900,B6U20,0,0,0,0
27/06/2018,1.3652,20200900,B6U20,0,0,0,0
28/06/2018,1.3591,20200900,B6U20,0,0,0,0
29/06/2018,1.371,20200900,B6U20,0,0,0,0
02/07/2018,1.3647,20200900,B6U20,0,0,0,0
03/07/2018,1.3675,20200900,B6U20,0,0,0,0
05/07/2018,1.3712,20200900,B6U20,0,0,0,0
06/07/2018,1.3767,20200900,B6U20,0,0,0,0
09/07/2018,1.3772,20200900,B6U20,0,0,0,0
10/07/2018,1.3777,20200900,B6U20,0,0,0,0
11/07/2018,1.3717,20200900,B6U20,0,0,0,0
12/07/2018,1.3716,20200900,B6U20,0,0,0,0
13/07/2018,1.373,20200900,B6U20,0,0,0,0
16/07/2018,1.3737,20200900,B6U20,0,0,0,0
17/07/2018,1.3628,20200900,B6U20,0,0,0,0
18/07/2018,1.3577,20200900,B6U20,0,0,0,0
19/07/2018,1.3523,20200900,B6U20,0,0,0,0
20/07/2018,1.364,20200900,B6U20,0,0,0,0
23/07/2018,1.3609,20200900,B6U20,0,0,0,0
24/07/2018,1.3649,20200900,B6U20,0,0,0,0
25/07/2018,1.3676,20200900,B6U20,0,0,0,0
26/07/2018,1.3616,20200900,B6U20,0,0,0,0
27/07/2018,1.3617,20200900,B6U20,0,0,0,0
30/07/2018,1.3634,20200900,B6U20,0,0,0,0
31/07/2018,1.3623,20200900,B6U20,0,0,0,0
01/08/2018,1.3625,20200900,B6U20,0,0,0,0
02/08/2018,1.3518,20200900,B6U20,0,0,0,0
03/08/2018,1.3501,20200900,B6U20,0,0,0,0
06/08/2018,1.3437,20200900,B6U20,0,0,0,0
07/08/2018,1.3432,20200900,B6U20,0,0,0,0
08/08/2018,1.3388,20200900,B6U20,0,0,0,0
09/08/2018,1.3335,20200900,B6U20,0,0,0,0
10/08/2018,1.3246,20200900,B6U20,0,0,0,0
13/08/2018,1.3227,20200900,B6U20,0,0,0,0
14/08/2018,1.3197,20200900,B6U20,0,0,0,0
15/08/2018,1.3173,20200900,B6U20,0,0,0,0
16/08/2018,1.3196,20200900,B6U20,0,0,0,0
17/08/2018,1.3229,20200900,B6U20,0,0,0,0
20/08/2018,1.3263,20200900,B6U20,0,0,0,0
21/08/2018,1.3384,20200900,B6U20,0,0,0,0
22/08/2018,1.3389,20200900,B6U20,0,0,0,0
23/08/2018,1.3284,20200900,B6U20,0,0,0,0
24/08/2018,1.3319,20200900,B6U20,0,0,0,0
27/08/2018,1.3373,20200900,B6U20,0,0,0,0
28/08/2018,1.3346,20200900,B6U20,0,0,0,0
29/08/2018,1.3502,20200900,B6U20,0,0,0,0
30/08/2018,1.3492,20200900,B6U20,0,0,0,0
31/08/2018,1.3427,20200900,B6U20,0,0,0,0
04/09/2018,1.3334,20200900,B6U20,0,0,0,0
05/09/2018,1.3377,20200900,B6U20,0,0,0,0
06/09/2018,1.3413,20200900,B6U20,0,0,0,0
07/09/2018,1.3417,20200900,B6U20,0,0,0,0
10/09/2018,1.3522,20200900,B6U20,0,0,0,0
11/09/2018,1.3504,20200900,B6U20,0,0,0,0
12/09/2018,1.355,20200900,B6U20,0,0,0,0
13/09/2018,1.3608,20200900,B6U20,0,0,0,0
14/09/2018,1.3563,20200900,B6U20,0,0,0,0
17/09/2018,1.3657,20200900,B6U20,0,0,0,0
18/09/2018,1.3635,20200900,B6U20,0,0,0,0
19/09/2018,1.3639,20200900,B6U20,0,0,0,0
20/09/2018,1.3766,20200900,B6U20,0,0,0,0
21/09/2018,1.3573,20200900,B6U20,0,0,0,0
24/09/2018,1.3612,20200900,B6U20,0,0,0,0
25/09/2018,1.3684,20200900,B6U20,0,0,0,0
26/09/2018,1.3682,20200900,B6U20,0,0,0,0
27/09/2018,1.3576,20200900,B6U20,0,0,0,0
28/09/2018,1.3524,20200900,B6U20,0,0,0,0
01/10/2018,1.3518,20200900,B6U20,0,0,0,0
02/10/2018,1.3462,20200900,B6U20,0,0,0,0
03/10/2018,1.3464,20200900,B6U20,0,0,0,0
04/10/2018,1.3508,20200900,B6U20,0,0,0,0
05/10/2018,1.3597,20200900,B6U20,0,0,0,0
08/10/2018,1.358,20200900,B6U20,0,0,0,0
09/10/2018,1.3635,20200900,B6U20,0,0,0,0
10/10/2018,1.3687,20200900,B6U20,0,0,0,0
11/10/2018,1.3718,20200900,B6U20,0,0,0,0
12/10/2018,1.3648,20200900,B6U20,0,0,0,0
15/10/2018,1.3649,20200900,B6U20,0,0,0,0
16/10/2018,1.3684,20200900,B6U20,0,0,0,0
17/10/2018,1.3615,20200900,B6U20,0,0,0,0
18/10/2018,1.3528,20200900,B6U20,0,0,0,0
19/10/2018,1.3568,20200900,B6U20,0,0,0,0
22/10/2018,1.347,20200900,B6U20,0,0,0,0
23/10/2018,1.3476,20200900,B6U20,0,0,0,0
24/10/2018,1.3364,20200900,B6U20,0,0,0,0
25/10/2018,1.3309,20200900,B6U20,0,0,0,0
26/10/2018,1.331,20200900,B6U20,0,0,0,0
29/10/2018,1.3287,20200900,B6U20,0,0,0,0
30/10/2018,1.3169,20200900,B6U20,0,0,0,0
31/10/2018,1.3234,20200900,B6U20,0,0,0,0
01/11/2018,1.3478,20200900,B6U20,0,0,0,0
02/11/2018,1.3422,20200900,B6U20,0,0,0,0
05/11/2018,1.3519,20200900,B6U20,0,0,0,0
06/11/2018,1.3561,20200900,B6U20,0,0,0,0
07/11/2018,1.3618,20200900,B6U20,0,0,0,0
08/11/2018,1.3515,20200900,B6U20,0,0,0,0
09/11/2018,1.344,20200900,B6U20,0,0,0,0
12/11/2018,1.3318,20200900,B6U20,0,0,0,0
13/11/2018,1.3413,20200900,B6U20,0,0,0,0
14/11/2018,1.3487,20200900,B6U20,0,0,0,0
15/11/2018,1.3255,20200900,B6U20,0,0,0,0
16/11/2018,1.3271,20200900,B6U20,0,0,0,0
19/11/2018,1.3291,20200900,B6U20,0,0,0,0
20/11/2018,1.3218,20200900,B6U20,0,0,0,0
21/11/2018,1.3216,20200900,B6U20,0,0,0,0
23/11/2018,1.324,20200900,B6U20,0,0,0,0
26/11/2018,1.324,20200900,B6U20,0,0,0,0
27/11/2018,1.3162,20200900,B6U20,0,0,0,0
28/11/2018,1.3259,20200900,B6U20,0,0,0,0
29/11/2018,1.3199,20200900,B6U20,0,0,0,0
30/11/2018,1.3159,20200900,B6U20,0,0,0,0
03/12/2018,1.3151,20200900,B6U20,0,0,0,0
04/12/2018,1.3133,20200900,B6U20,0,0,0,0
05/12/2018,1.3147,20200900,B6U20,0,0,0,0
06/12/2018,1.3173,20200900,B6U20,0,0,0,0
07/12/2018,1.314,20200900,B6U20,0,0,0,0
10/12/2018,1.2944,20200900,B6U20,0,0,0,0
11/12/2018,1.2918,20200900,B6U20,0,0,0,0
12/12/2018,1.3021,20200900,B6U20,0,0,0,0
13/12/2018,1.304,20200900,B6U20,0,0,0,0
14/12/2018,1.296,20200900,B6U20,0,0,0,0
17/12/2018,1.3002,20200900,B6U20,0,0,0,0
18/12/2018,1.2998,20200900,B6U20,0,0,0,0
19/12/2018,1.2996,20200900,B6U20,0,0,0,0
20/12/2018,1.3043,20200900,B6U20,0,0,0,0
21/12/2018,1.2992,20200900,B6U20,0,0,0,0
24/12/2018,1.3068,20200900,B6U20,0,0,0,0
26/12/2018,1.298,20200900,B6U20,0,0,0,0
27/12/2018,1.2981,20200900,B6U20,0,0,0,0
28/12/2018,1.3029,20200900,B6U20,0,0,0,0
31/12/2018,1.3075,20200900,B6U20,0,0,0,0
02/01/2019,1.2953,20200900,B6U20,0,0,0,0
03/01/2019,1.2956,20200900,B6U20,0,0,0,0
04/01/2019,1.3077,20200900,B6U20,0,0,0,0
07/01/2019,1.3114,20200900,B6U20,0,0,0,0
08/01/2019,1.3067,20200900,B6U20,0,0,0,0
09/01/2019,1.3146,20200900,B6U20,0,0,0,0
10/01/2019,1.309,20200900,B6U20,0,0,0,0
11/01/2019,1.3186,20200900,B6U20,0,0,0,0
14/01/2019,1.3208,20200900,B6U20,0,0,0,0
15/01/2019,1.3177,20200900,B6U20,0,0,0,0
16/01/2019,1.3214,20200900,B6U20,0,0,0,0
17/01/2019,1.3336,20200900,B6U20,0,0,0,0
18/01/2019,1.3226,20200900,B6U20,0,0,0,0
22/01/2019,1.3308,20200900,B6U20,0,0,0,0
23/01/2019,1.3422,20200900,B6U20,0,0,0,0
24/01/2019,1.3407,20200900,B6U20,0,0,0,0
25/01/2019,1.3558,20200900,B6U20,0,0,0,0
28/01/2019,1.3522,20200900,B6U20,0,0,0,0
29/01/2019,1.3459,20200900,B6U20,0,0,0,0
30/01/2019,1.3478,20200900,B6U20,0,0,0,0
31/01/2019,1.3456,20200900,B6U20,0,0,0,0
01/02/2019,1.3436,20200900,B6U20,0,0,0,0
04/02/2019,1.3394,20200900,B6U20,0,0,0,0
05/02/2019,1.3306,20200900,B6U20,0,0,0,0
06/02/2019,1.3286,20200900,B6U20,0,0,0,0
07/02/2019,1.3303,20200900,B6U20,0,0,0,0
08/02/2019,1.328,20200900,B6U20,0,0,0,0
11/02/2019,1.321,20200900,B6U20,0,0,0,0
12/02/2019,1.325,20200900,B6U20,0,0,0,0
13/02/2019,1.3206,20200900,B6U20,0,0,0,0
14/02/2019,1.3149,20200900,B6U20,0,0,0,0
15/02/2019,1.3235,20200900,B6U20,0,0,0,0
19/02/2019,1.3411,20200900,B6U20,0,0,0,0
20/02/2019,1.3397,20200900,B6U20,0,0,0,0
21/02/2019,1.3375,20200900,B6U20,0,0,0,0
22/02/2019,1.3396,20200900,B6U20,0,0,0,0
25/02/2019,1.3439,20200900,B6U20,0,0,0,0
26/02/2019,1.3606,20200900,B6U20,0,0,0,0
27/02/2019,1.3639,20200900,B6U20,0,0,0,0
28/02/2019,1.3599,20200900,B6U20,0,0,0,0
01/03/2019,1.3525,20200900,B6U20,0,0,0,0
04/03/2019,1.3503,20200900,B6U20,0,0,0,0
05/03/2019,1.3501,20200900,B6U20,0,0,0,0
06/03/2019,1.3503,20200900,B6U20,0,0,0,0
07/03/2019,1.34,20200900,B6U20,0,0,0,0
08/03/2019,1.3337,20200900,B6U20,0,0,0,0
11/03/2019,1.348,20200900,B6U20,0,0,0,0
12/03/2019,1.3403,20200900,B6U20,0,0,0,0
13/03/2019,1.3541,20200900,B6U20,0,0,0,0
14/03/2019,1.3551,20200900,B6U20,0,0,0,0
15/03/2019,1.36,20200900,B6U20,0,0,0,0
18/03/2019,1.3571,20200900,B6U20,0,0,0,0
19/03/2019,1.3585,20200900,B6U20,0,0,0,0
20/03/2019,1.3563,20200900,B6U20,0,0,0,0
21/03/2019,1.339,20200900,B6U20,0,0,0,0
22/03/2019,1.3518,20200900,B6U20,0,0,0,0
25/03/2019,1.3481,20200900,B6U20,0,0,0,0
26/03/2019,1.352,20200900,B6U20,0,0,0,0
27/03/2019,1.3555,20200900,B6U20,0,0,0,0
28/03/2019,1.3349,20200900,B6U20,0,0,0,0
29/03/2019,1.3303,20200900,B6U20,0,0,0,0
01/04/2019,1.3431,20200900,B6U20,0,0,0,0
02/04/2019,1.3421,20200900,B6U20,0,0,0,0
03/04/2019,1.3458,20200900,B6U20,0,0,0,0
04/04/2019,1.3362,20200900,B6U20,0,0,0,0
05/04/2019,1.3328,20200900,B6U20,0,0,0,0
08/04/2019,1.3368,20200900,B6U20,0,0,0,0
09/04/2019,1.3342,20200900,B6U20,0,0,0,0
10/04/2019,1.3379,20200900,B6U20,0,0,0,0
11/04/2019,1.3351,20200900,B6U20,0,0,0,0
12/04/2019,1.3375,20200900,B6U20,0,0,0,0
15/04/2019,1.3395,20200900,B6U20,0,0,0,0
16/04/2019,1.3349,20200900,B6U20,0,0,0,0
17/04/2019,1.3329,20200900,B6U20,0,0,0,0
18/04/2019,1.3269,20200900,B6U20,0,0,0,0
22/04/2019,1.3269,20200900,B6U20,0,0,0,0
23/04/2019,1.3219,20200900,B6U20,0,0,0,0
24/04/2019,1.3182,20200900,B6U20,0,0,0,0
25/04/2019,1.3171,20200900,B6U20,0,0,0,0
26/04/2019,1.3203,20200900,B6U20,0,0,0,0
29/04/2019,1.3211,20200900,B6U20,0,0,0,0
30/04/2019,1.3308,20200900,B6U20,0,0,0,0
01/05/2019,1.332,20200900,B6U20,0,0,0,0
02/05/2019,1.3308,20200900,B6U20,0,0,0,0
03/05/2019,1.3445,20200900,B6U20,0,0,0,0
06/05/2019,1.3374,20200900,B6U20,0,0,0,0
07/05/2019,1.3338,20200900,B6U20,0,0,0,0
08/05/2019,1.3278,20200900,B6U20,0,0,0,0
09/05/2019,1.3293,20200900,B6U20,0,0,0,0
10/05/2019,1.3277,20200900,B6U20,0,0,0,0
13/05/2019,1.3224,20200900,B6U20,0,0,0,0
14/05/2019,1.3164,20200900,B6U20,0,0,0,0
15/05/2019,1.3097,20200900,B6U20,0,0,0,0
16/05/2019,1.3045,20200900,B6U20,0,0,0,0
17/05/2019,1.2981,20200900,B6U20,0,0,0,0
20/05/2019,1.2982,20200900,B6U20,0,0,0,0
21/05/2019,1.2962,20200900,B6U20,0,0,0,0
22/05/2019,1.2927,20200900,B6U20,0,0,0,0
23/05/2019,1.2904,20200900,B6U20,0,0,0,0
24/05/2019,1.2964,20200900,B6U20,0,0,0,0
28/05/2019,1.2902,20200900,B6U20,0,0,0,0
29/05/2019,1.2865,20200900,B6U20,0,0,0,0
30/05/2019,1.2848,20200900,B6U20,0,0,0,0
31/05/2019,1.2855,20200900,B6U20,0,0,0,0
03/06/2019,1.2876,20200900,B6U20,0,0,0,0
04/06/2019,1.2913,20200900,B6U20,0,0,0,0
05/06/2019,1.2896,20200900,B6U20,0,0,0,0
06/06/2019,1.2897,20200900,B6U20,0,0,0,0
07/06/2019,1.2947,20200900,B6U20,0,0,0,0
10/06/2019,1.2899,20200900,B6U20,0,0,0,0
11/06/2019,1.2928,20200900,B6U20,0,0,0,0
12/06/2019,1.2886,20200900,B6U20,0,0,0,0
13/06/2019,1.287,20200900,B6U20,0,0,0,0
14/06/2019,1.2771,20200900,B6U20,0,0,0,0
17/06/2019,1.2731,20200900,B6U20,0,0,0,0
18/06/2019,1.2756,20200900,B6U20,0,0,0,0
19/06/2019,1.2862,20200900,B6U20,0,0,0,0
20/06/2019,1.2876,20200900,B6U20,0,0,0,0
21/06/2019,1.2918,20200900,B6U20,0,0,0,0
24/06/2019,1.2916,20200900,B6U20,0,0,0,0
25/06/2019,1.2867,20200900,B6U20,0,0,0,0
26/06/2019,1.2869,20200900,B6U20,0,0,0,0
27/06/2019,1.2841,20200900,B6U20,0,0,0,0
28/06/2019,1.2884,20200900,B6U20,0,0,0,0
01/07/2019,1.2825,20200900,B6U20,2,0,0,0
02/07/2019,1.2796,20200900,B6U20,0,0,0,0
03/07/2019,1.2768,20200900,B6U20,0,0,0,0
05/07/2019,1.2727,20200900,B6U20,0,0,0,0
08/07/2019,1.2718,20200900,B6U20,0,0,0,0
09/07/2019,1.2671,20200900,B6U20,0,0,0,0
10/07/2019,1.27,20200900,B6U20,11,0,0,0
11/07/2019,1.2721,20200900,B6U20,0,0,0,0
12/07/2019,1.2765,20200900,B6U20,0,0,0,0
15/07/2019,1.2714,20200900,B6U20,0,0,0,0
16/07/2019,1.2603,20200900,B6U20,0,0,0,0
17/07/2019,1.2633,20200900,B6U20,1,0,0,0
18/07/2019,1.2738,20200900,B6U20,0,0,0,0
19/07/2019,1.2691,20200900,B6U20,0,0,0,0
22/07/2019,1.2677,20200900,B6U20,0,0,0,0
23/07/2019,1.264,20200900,B6U20,0,0,0,0
24/07/2019,1.2678,20200900,B6U20,0,0,0,0
25/07/2019,1.2652,20200900,B6U20,0,0,0,0
26/07/2019,1.2589,20200900,B6U20,0,0,0,0
29/07/2019,1.2426,20200900,B6U20,3,0,0,0
30/07/2019,1.2365,20200900,B6U20,0,0,0,0
31/07/2019,1.2359,20200900,B6U20,0,0,0,0
01/08/2019,1.2331,20200900,B6U20,2,0,0,0
02/08/2019,1.234,20200900,B6U20,0,0,0,0
05/08/2019,1.2306,20200900,B6U20,0,0,0,0
06/08/2019,1.2313,20200900,B6U20,0,0,0,0
07/08/2019,1.2295,20200900,B6U20,0,0,0,0
08/08/2019,1.229,20200900,B6U20,0,0,0,0
09/08/2019,1.2213,20200900,B6U20,0,0,0,0
12/08/2019,1.2236,20200900,B6U20,0,0,0,0
