DATETIME,price
2019-09-13,1675.7999999999993
2019-09-16,1687.6999999999991
2019-09-17,1689.7999999999993
2019-09-18,1691.999999999999
2019-09-19,1682.3999999999992
2019-09-20,1690.8999999999992
2019-09-23,1706.8999999999992
2019-09-24,1715.499999999999
2019-09-25,1687.999999999999
2019-09-26,1690.7999999999993
2019-09-27,1681.999999999999
2019-09-30,1648.499999999999
2019-10-01,1664.599999999999
2019-10-02,1683.499999999999
2019-10-03,1689.399999999999
2019-10-04,1688.499999999999
2019-10-07,1679.999999999999
2019-10-08,1679.499999999999
2019-10-09,1688.399999999999
2019-10-10,1676.499999999999
2019-10-11,1664.299999999999
2019-10-14,1673.199999999999
2019-10-15,1659.099999999999
2019-10-16,1669.599999999999
2019-10-17,1673.899999999999
2019-10-18,1669.699999999999
2019-10-21,1663.699999999999
2019-10-22,1663.099999999999
2019-10-23,1671.299999999999
2019-10-24,1680.299999999999
2019-10-25,1680.899999999999
2019-10-28,1671.399999999999
2019-10-29,1666.299999999999
2019-10-30,1672.299999999999
2019-10-31,1690.399999999999
2019-11-01,1686.999999999999
2019-11-04,1686.699999999999
2019-11-05,1659.299999999999
2019-11-06,1668.699999999999
2019-11-07,1641.999999999999
2019-11-08,1638.499999999999
2019-11-11,1632.699999999999
2019-11-12,1629.299999999999
2019-11-13,1638.899999999999
2019-11-14,1648.999999999999
2019-11-15,1644.099999999999
2019-11-18,1647.499999999999
2019-11-19,1649.899999999999
2019-11-20,1649.799999999999
2019-11-21,1639.199999999999
2019-11-22,1639.199999999999
2019-11-25,1632.499999999999
2019-11-26,1635.899999999999
2019-11-27,1628.999999999999
2019-11-29,1640.8999999999992
2019-12-02,1637.3999999999992
2019-12-03,1652.5999999999992
2019-12-04,1648.3999999999992
2019-12-05,1651.299999999999
2019-12-06,1633.299999999999
2019-12-09,1633.0999999999992
2019-12-10,1636.299999999999
2019-12-11,1643.1999999999991
2019-12-12,1640.499999999999
2019-12-13,1649.3999999999992
2019-12-16,1648.6999999999991
2019-12-17,1648.799999999999
2019-12-18,1646.8999999999992
2019-12-19,1652.5999999999992
2019-12-20,1649.0999999999992
2019-12-23,1656.8999999999992
2019-12-24,1672.999999999999
2019-12-26,1682.5999999999992
2019-12-27,1686.299999999999
2019-12-30,1686.799999999999
2019-12-31,1691.299999999999
2020-01-02,1696.299999999999
2020-01-03,1720.5999999999992
2020-01-06,1736.999999999999
2020-01-07,1742.499999999999
2020-01-08,1728.3999999999992
2020-01-09,1722.499999999999
2020-01-10,1728.299999999999
2020-01-13,1718.799999999999
2020-01-14,1712.799999999999
2020-01-15,1722.1999999999991
2020-01-16,1718.6999999999991
2020-01-17,1728.499999999999
2020-01-21,1726.0999999999992
2020-01-22,1724.8999999999992
2020-01-23,1733.5999999999992
2020-01-24,1740.0999999999992
2020-01-27,1745.5999999999992
2020-01-28,1737.999999999999
2020-01-29,1738.1999999999991
2020-01-30,1751.3999999999992
2020-01-31,1750.0999999999992
2020-02-03,1744.5999999999992
2020-02-04,1717.6999999999991
2020-02-05,1724.999999999999
2020-02-06,1732.1999999999991
2020-02-07,1735.5999999999992
2020-02-10,1741.6999999999991
2020-02-11,1732.299999999999
2020-02-12,1733.799999999999
2020-02-13,1740.999999999999
2020-02-14,1748.5999999999992
2020-02-18,1765.799999999999
2020-02-19,1773.999999999999
2020-02-20,1782.6999999999991
2020-02-21,1810.999999999999
2020-02-24,1838.799999999999
2020-02-25,1812.1999999999991
2020-02-26,1805.299999999999
