tradeTime,PRICE,Contract,Code,VOLUME,OPEN,HIGH,LOW
14/06/2022,20799,20230300,HSH23,0,0,0,0
15/06/2022,21101,20230300,HSH23,0,0,0,0
16/06/2022,20639,20230300,HSH23,0,0,0,0
17/06/2022,20888,20230300,HSH23,0,0,0,0
20/06/2022,21006,20230300,HSH23,0,0,0,0
21/06/2022,21364,20230300,HSH23,0,0,0,0
22/06/2022,20873,20230300,HSH23,0,0,0,0
23/06/2022,21257,20230300,HSH23,0,0,0,0
24/06/2022,21627,20230300,HSH23,0,0,0,0
27/06/2022,22228,20230300,HSH23,0,0,0,0
28/06/2022,22403,20230300,HSH23,0,0,0,0
29/06/2022,21967,20230300,HSH23,0,0,0,0
30/06/2022,21855,20230300,HSH23,0,0,0,0
01/07/2022,21855,20230300,HSH23,0,0,0,0
04/07/2022,21926,20230300,HSH23,0,0,0,0
05/07/2022,21815,20230300,HSH23,0,0,0,0
06/07/2022,21615,20230300,HSH23,0,0,0,0
07/07/2022,21819,20230300,HSH23,0,0,0,0
08/07/2022,21836,20230300,HSH23,0,0,0,0
11/07/2022,21262,20230300,HSH23,0,0,0,0
12/07/2022,20941,20230300,HSH23,0,0,0,0
13/07/2022,20930,20230300,HSH23,0,0,0,0
14/07/2022,20818,20230300,HSH23,0,0,0,0
15/07/2022,20384,20230300,HSH23,0,0,0,0
18/07/2022,20951,20230300,HSH23,0,0,0,0
19/07/2022,20762,20230300,HSH23,0,0,0,0
20/07/2022,21001,20230300,HSH23,0,0,0,0
21/07/2022,20676,20230300,HSH23,0,0,0,0
22/07/2022,20721,20230300,HSH23,0,0,0,0
25/07/2022,20664,20230300,HSH23,0,0,0,0
26/07/2022,20990,20230300,HSH23,0,0,0,0
27/07/2022,20767,20230300,HSH23,0,0,0,0
28/07/2022,20719,20230300,HSH23,5,0,0,0
29/07/2022,20234,20230300,HSH23,79,0,0,0
01/08/2022,20261,20230300,HSH23,18,0,0,0
02/08/2022,19726,20230300,HSH23,11,0,0,0
03/08/2022,19865,20230300,HSH23,11,0,0,0
04/08/2022,20278,20230300,HSH23,7,0,0,0
05/08/2022,20260,20230300,HSH23,33,0,0,0
08/08/2022,20153,20230300,HSH23,2,0,0,0
09/08/2022,20154,20230300,HSH23,34,0,0,0
10/08/2022,19712,20230300,HSH23,31,0,0,0
11/08/2022,20177,20230300,HSH23,23,0,0,0
12/08/2022,20259,20230300,HSH23,12,0,0,0
15/08/2022,20163,20230300,HSH23,46,0,0,0
16/08/2022,19940,20230300,HSH23,23,0,0,0
17/08/2022,20031,20230300,HSH23,10,0,0,0
18/08/2022,19852,20230300,HSH23,20,0,0,0
19/08/2022,19832,20230300,HSH23,14,0,0,0
22/08/2022,19696,20230300,HSH23,24,0,0,0
23/08/2022,19576,20230300,HSH23,64,0,0,0
24/08/2022,19341,20230300,HSH23,31,0,0,0
25/08/2022,20014,20230300,HSH23,60,0,0,0
26/08/2022,20221,20230300,HSH23,36,0,0,0
29/08/2022,20131,20230300,HSH23,149,0,0,0
30/08/2022,20069,20230300,HSH23,59,0,0,0
31/08/2022,20025,20230300,HSH23,33,0,0,0
01/09/2022,19690,20230300,HSH23,303,0,0,0
