tradeTime,PRICE,Contract,Code,VOLUME,OPEN,HIGH,LOW
09/08/2021,1.385,20220900,B6U22,10,0,0,0
10/08/2021,1.3838,20220900,B6U22,10,0,0,0
11/08/2021,1.3862,20220900,B6U22,0,0,0,0
12/08/2021,1.3798,20220900,B6U22,0,0,0,0
13/08/2021,1.3866,20220900,B6U22,0,0,0,0
16/08/2021,1.3835,20220900,B6U22,0,0,0,0
17/08/2021,1.3735,20220900,B6U22,0,0,0,0
18/08/2021,1.3762,20220900,B6U22,0,0,0,0
19/08/2021,1.3639,20220900,B6U22,0,0,0,0
20/08/2021,1.3624,20220900,B6U22,0,0,0,0
23/08/2021,1.3731,20220900,B6U22,0,0,0,0
24/08/2021,1.3731,20220900,B6U22,0,0,0,0
25/08/2021,1.3761,20220900,B6U22,0,0,0,0
26/08/2021,1.3694,20220900,B6U22,0,0,0,0
27/08/2021,1.3767,20220900,B6U22,0,0,0,0
30/08/2021,1.3765,20220900,B6U22,0,0,0,0
31/08/2021,1.3755,20220900,B6U22,0,0,0,0
01/09/2021,1.3776,20220900,B6U22,0,0,0,0
02/09/2021,1.3837,20220900,B6U22,0,0,0,0
03/09/2021,1.3877,20220900,B6U22,1,0,0,0
07/09/2021,1.3784,20220900,B6U22,0,0,0,0
08/09/2021,1.3775,20220900,B6U22,0,0,0,0
09/09/2021,1.3832,20220900,B6U22,0,0,0,0
10/09/2021,1.384,20220900,B6U22,1,0,0,0
13/09/2021,1.3827,20220900,B6U22,0,0,0,0
14/09/2021,1.3808,20220900,B6U22,0,0,0,0
15/09/2021,1.3825,20220900,B6U22,0,0,0,0
16/09/2021,1.3783,20220900,B6U22,0,0,0,0
17/09/2021,1.373,20220900,B6U22,0,0,0,0
20/09/2021,1.3638,20220900,B6U22,0,0,0,0
21/09/2021,1.3656,20220900,B6U22,0,0,0,0
22/09/2021,1.3607,20220900,B6U22,0,0,0,0
23/09/2021,1.3716,20220900,B6U22,0,0,0,0
24/09/2021,1.3645,20220900,B6U22,0,0,0,0
27/09/2021,1.3694,20220900,B6U22,0,0,0,0
28/09/2021,1.3516,20220900,B6U22,0,0,0,0
29/09/2021,1.3412,20220900,B6U22,0,0,0,0
30/09/2021,1.3453,20220900,B6U22,0,0,0,0
