tradeTime,PRICE,Contract,Code,VOLUME,OPEN,HIGH,LOW
15/08/2019,1577.5,20211200,GCZ21,0,0,0,0
16/08/2019,1570.0,20211200,GCZ21,0,0,0,0
19/08/2019,1555.4,20211200,GCZ21,0,0,0,0
20/08/2019,1559.2,20211200,GCZ21,0,0,0,0
21/08/2019,1559.4,20211200,GCZ21,0,0,0,0
22/08/2019,1552.3,20211200,GCZ21,0,0,0,0
23/08/2019,1581.3,20211200,GCZ21,46,0,0,0
26/08/2019,1580.9,20211200,GCZ21,0,0,0,0
27/08/2019,1595.4,20211200,GCZ21,0,0,0,0
28/08/2019,1592.0,20211200,GCZ21,6,0,0,0
29/08/2019,1581.0,20211200,GCZ21,100,0,0,0
30/08/2019,1574.2,20211200,GCZ21,15,0,0,0
03/09/2019,1600.2,20211200,GCZ21,9,0,0,0
04/09/2019,1603.8,20211200,GCZ21,0,0,0,0
05/09/2019,1570.2,20211200,GCZ21,1,0,0,0
06/09/2019,1560.6,20211200,GCZ21,0,0,0,0
09/09/2019,1557.3,20211200,GCZ21,0,0,0,0
10/09/2019,1546.6,20211200,GCZ21,0,0,0,0
11/09/2019,1551.7,20211200,GCZ21,25,0,0,0
12/09/2019,1558.4,20211200,GCZ21,0,0,0,0
13/09/2019,1552.6,20211200,GCZ21,0,0,0,0
16/09/2019,1564.5,20211200,GCZ21,0,0,0,0
17/09/2019,1566.3,20211200,GCZ21,22,0,0,0
18/09/2019,1567.4,20211200,GCZ21,10,0,0,0
19/09/2019,1557.7,20211200,GCZ21,51,0,0,0
20/09/2019,1567.4,20211200,GCZ21,0,0,0,0
23/09/2019,1583.3,20211200,GCZ21,4,0,0,0
24/09/2019,1591.5,20211200,GCZ21,5,0,0,0
25/09/2019,1563.4,20211200,GCZ21,8,0,0,0
26/09/2019,1566.4,20211200,GCZ21,0,0,0,0
27/09/2019,1557.5,20211200,GCZ21,10,0,0,0
30/09/2019,1523.7,20211200,GCZ21,18,0,0,0
