tradeTime,PRICE,Contract,Code,VOLUME,OPEN,HIGH,LOW
06/11/2020,597.75,20230500,ZWK23,0,0,0,0
09/11/2020,598.5,20230500,ZWK23,0,0,0,0
10/11/2020,608.0,20230500,ZWK23,2,0,0,0
11/11/2020,599.25,20230500,ZWK23,0,0,0,0
12/11/2020,596.75,20230500,ZWK23,0,0,0,0
13/11/2020,601.0,20230500,ZWK23,0,0,0,0
16/11/2020,605.0,20230500,ZWK23,0,0,0,0
17/11/2020,602.75,20230500,ZWK23,0,0,0,0
18/11/2020,603.25,20230500,ZWK23,0,0,0,0
19/11/2020,598.5,20230500,ZWK23,0,0,0,0
20/11/2020,598.0,20230500,ZWK23,0,0,0,0
23/11/2020,601.25,20230500,ZWK23,0,0,0,0
24/11/2020,610.0,20230500,ZWK23,0,0,0,0
25/11/2020,604.75,20230500,ZWK23,0,0,0,0
27/11/2020,613.0,20230500,ZWK23,0,0,0,0
30/11/2020,606.75,20230500,ZWK23,2,0,0,0
01/12/2020,602.0,20230500,ZWK23,0,0,0,0
02/12/2020,610.5,20230500,ZWK23,0,0,0,0
03/12/2020,611.75,20230500,ZWK23,0,0,0,0
04/12/2020,602.75,20230500,ZWK23,0,0,0,0
07/12/2020,604.25,20230500,ZWK23,0,0,0,0
08/12/2020,596.75,20230500,ZWK23,0,0,0,0
09/12/2020,604.5,20230500,ZWK23,0,0,0,0
10/12/2020,612.75,20230500,ZWK23,0,0,0,0
11/12/2020,611.75,20230500,ZWK23,1,0,0,0
14/12/2020,606.75,20230500,ZWK23,0,0,0,0
15/12/2020,608.25,20230500,ZWK23,0,0,0,0
16/12/2020,607.25,20230500,ZWK23,0,0,0,0
17/12/2020,611.25,20230500,ZWK23,0,0,0,0
18/12/2020,611.25,20230500,ZWK23,0,0,0,0
21/12/2020,611.25,20230500,ZWK23,0,0,0,0
22/12/2020,611.75,20230500,ZWK23,1,0,0,0
23/12/2020,612.75,20230500,ZWK23,0,0,0,0
24/12/2020,611.5,20230500,ZWK23,0,0,0,0
28/12/2020,607.25,20230500,ZWK23,0,0,0,0
29/12/2020,610.75,20230500,ZWK23,0,0,0,0
30/12/2020,624.0,20230500,ZWK23,5,0,0,0
31/12/2020,622.25,20230500,ZWK23,0,0,0,0
04/01/2021,623.0,20230500,ZWK23,0,0,0,0
05/01/2021,632.5,20230500,ZWK23,3,0,0,0
06/01/2021,634.5,20230500,ZWK23,0,0,0,0
07/01/2021,631.25,20230500,ZWK23,0,0,0,0
08/01/2021,631.75,20230500,ZWK23,0,0,0,0
11/01/2021,628.0,20230500,ZWK23,9,0,0,0
12/01/2021,636.0,20230500,ZWK23,6,0,0,0
13/01/2021,634.0,20230500,ZWK23,0,0,0,0
14/01/2021,639.0,20230500,ZWK23,0,0,0,0
15/01/2021,638.5,20230500,ZWK23,0,0,0,0
19/01/2021,637.25,20230500,ZWK23,0,0,0,0
20/01/2021,628.0,20230500,ZWK23,0,0,0,0
21/01/2021,624.75,20230500,ZWK23,0,0,0,0
22/01/2021,606.75,20230500,ZWK23,0,0,0,0
25/01/2021,615.0,20230500,ZWK23,0,0,0,0
26/01/2021,625.75,20230500,ZWK23,0,0,0,0
27/01/2021,618.0,20230500,ZWK23,4,0,0,0
28/01/2021,619.25,20230500,ZWK23,0,0,0,0
29/01/2021,628.75,20230500,ZWK23,0,0,0,0
01/02/2021,622.25,20230500,ZWK23,0,0,0,0
02/02/2021,620.25,20230500,ZWK23,0,0,0,0
03/02/2021,627.0,20230500,ZWK23,0,0,0,0
04/02/2021,625.25,20230500,ZWK23,0,0,0,0
05/02/2021,628.25,20230500,ZWK23,0,0,0,0
08/02/2021,634.75,20230500,ZWK23,0,0,0,0
09/02/2021,633.0,20230500,ZWK23,0,0,0,0
10/02/2021,626.5,20230500,ZWK23,0,0,0,0
11/02/2021,623.75,20230500,ZWK23,0,0,0,0
12/02/2021,623.75,20230500,ZWK23,0,0,0,0
16/02/2021,635.0,20230500,ZWK23,0,0,0,0
17/02/2021,627.75,20230500,ZWK23,0,0,0,0
18/02/2021,636.0,20230500,ZWK23,0,0,0,0
19/02/2021,634.0,20230500,ZWK23,0,0,0,0
22/02/2021,642.75,20230500,ZWK23,0,0,0,0
23/02/2021,643.0,20230500,ZWK23,0,0,0,0
24/02/2021,648.5,20230500,ZWK23,0,0,0,0
25/02/2021,644.75,20230500,ZWK23,0,0,0,0
26/02/2021,635.0,20230500,ZWK23,0,0,0,0
01/03/2021,635.0,20230500,ZWK23,0,0,0,0
02/03/2021,641.5,20230500,ZWK23,0,0,0,0
03/03/2021,638.0,20230500,ZWK23,0,0,0,0
04/03/2021,636.0,20230500,ZWK23,0,0,0,0
05/03/2021,636.0,20230500,ZWK23,0,0,0,0
08/03/2021,637.25,20230500,ZWK23,0,0,0,0
09/03/2021,644.75,20230500,ZWK23,0,0,0,0
10/03/2021,641.5,20230500,ZWK23,1,0,0,0
11/03/2021,636.5,20230500,ZWK23,2,0,0,0
12/03/2021,634.0,20230500,ZWK23,0,0,0,0
15/03/2021,634.0,20230500,ZWK23,0,0,0,0
16/03/2021,635.5,20230500,ZWK23,2,0,0,0
17/03/2021,630.0,20230500,ZWK23,0,0,0,0
18/03/2021,624.25,20230500,ZWK23,0,0,0,0
19/03/2021,621.25,20230500,ZWK23,0,0,0,0
22/03/2021,621.75,20230500,ZWK23,0,0,0,0
23/03/2021,624.75,20230500,ZWK23,0,0,0,0
24/03/2021,620.0,20230500,ZWK23,2,0,0,0
25/03/2021,616.5,20230500,ZWK23,0,0,0,0
26/03/2021,616.25,20230500,ZWK23,0,0,0,0
29/03/2021,619.0,20230500,ZWK23,1,0,0,0
