DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2022-01-18,117.71,20220500,121.08,20220300,117.71,20220500
2022-01-19,120.45,20220500,123.95,20220300,120.45,20220500
2022-01-20,119.67,20220500,122.87,20220300,119.67,20220500
2022-01-21,117.98,20220500,120.75,20220300,117.98,20220500
2022-01-24,117.79,20220500,120.38,20220300,117.79,20220500
2022-01-25,118.44,20220500,120.92,20220300,118.44,20220500
2022-01-26,119.92,20220500,122.33,20220300,119.92,20220500
2022-01-27,119.36,20220500,121.63,20220300,119.36,20220500
2022-01-28,120.84,20220500,123.76,20220300,120.84,20220500
2022-01-31,123.07,20220500,127.57,20220300,123.07,20220500
2022-02-01,123.89,20220500,127.33,20220300,123.89,20220500
2022-02-02,123.03,20220500,126.33,20220300,123.03,20220500
2022-02-03,124.73,20220500,127.62,20220300,124.73,20220500
2022-02-04,123.99,20220500,126.74,20220300,123.99,20220500
2022-02-07,123.0,20220500,125.57,20220300,123.0,20220500
2022-02-08,124.04,20220500,127.15,20220300,124.04,20220500
2022-02-09,123.8,20220500,126.43,20220300,123.8,20220500
2022-02-10,123.2,20220500,125.66,20220300,123.2,20220500
2022-02-11,122.91,20220500,125.28,20220300,122.91,20220500
2022-02-14,120.61,20220500,122.93,20220300,120.61,20220500
2022-02-15,120.78,20220500,123.04,20220300,120.78,20220500
2022-02-16,119.49,20220500,121.91,20220300,119.49,20220500
2022-02-17,119.52,20220500,121.93,20220300,119.52,20220500
2022-02-18,121.16,20220500,122.99,20220300,121.16,20220500
2022-02-22,120.29,20220500,121.11,20220300,120.29,20220500
2022-02-23,121.3,20220500,122.4,20220300,121.3,20220500
2022-02-24,119.16,20220500,122.59,20220300,119.16,20220500
2022-02-25,115.34,20220700,118.63,20220500,115.34,20220700
2022-02-28,115.82,20220700,119.12,20220500,115.82,20220700
2022-03-01,119.22,20220700,122.75,20220500,119.22,20220700
2022-03-02,115.08,20220700,118.54,20220500,115.08,20220700
2022-03-03,115.86,20220700,119.8,20220500,115.86,20220700
2022-03-04,113.11,20220700,116.42,20220500,113.11,20220700
2022-03-07,112.7,20220700,116.94,20220500,112.7,20220700
2022-03-08,113.53,20220700,117.97,20220500,113.53,20220700
2022-03-09,113.21,20220700,117.47,20220500,113.21,20220700
2022-03-10,113.03,20220700,116.86,20220500,113.03,20220700
2022-03-11,116.79,20220700,121.03,20220500,116.79,20220700
2022-03-14,115.12,20220700,118.77,20220500,115.12,20220700
2022-03-15,115.06,20220700,118.6,20220500,115.06,20220700
2022-03-16,116.0,20220700,119.8,20220500,116.0,20220700
2022-03-17,118.1,20220700,121.86,20220500,118.1,20220700
2022-03-18,123.03,20220700,126.86,20220500,123.03,20220700
2022-03-21,126.21,20220700,130.01,20220500,126.21,20220700
2022-03-22,126.29,20220700,130.04,20220500,126.29,20220700
2022-03-23,126.26,20220700,130.03,20220500,126.26,20220700
2022-03-24,127.35,20220700,130.9,20220500,127.35,20220700
2022-03-25,132.35,20220700,135.9,20220500,132.35,20220700
2022-03-28,135.31,20220700,139.07,20220500,135.31,20220700
2022-03-29,133.25,20220700,136.81,20220500,133.25,20220700
2022-03-30,136.2,20220700,139.84,20220500,136.2,20220700
2022-03-31,132.07,20220700,135.69,20220500,132.07,20220700
2022-04-01,130.93,20220700,134.55,20220500,130.93,20220700
2022-04-04,134.28,20220700,137.94,20220500,134.28,20220700
2022-04-05,133.97,20220700,137.53,20220500,133.97,20220700
2022-04-06,132.6,20220700,135.69,20220500,132.6,20220700
2022-04-07,131.4,20220700,133.2,20220500,131.4,20220700
2022-04-08,131.06,20220700,132.41,20220500,131.06,20220700
2022-04-11,133.45,20220700,135.29,20220500,133.45,20220700
2022-04-12,137.45,20220700,138.51,20220500,137.45,20220700
2022-04-13,141.51,20220700,142.77,20220500,141.51,20220700
